Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
906,16.81788442160729,16.513647911529073,2.143036367954845,2.0080506276849057,16.98668589380924,16.986685893809238,2.072503727857257,2.0496953948319443,3.233366773546041,3.3518948569964246
907,16.786767476881202,16.516848790339804,2.1403464885340493,1.9957588217740299,16.981882866365538,16.981882866365538,2.0719177223030076,2.0491158383902595,3.1821020950903054,3.3784288067554575
908,16.78119601703434,16.53298736029477,2.1476536983798447,1.9931262130991547,16.976344103943433,16.976344103943433,2.071241951535286,2.0484475046198796,3.4848563453759653,3.5891991746342358
909,16.79049243165973,16.55028122755932,2.1556685004572875,1.9959653496685514,16.97007097314967,16.97007097314967,2.070476582290414,2.047690558422161,3.660231248163349,3.610120556828287
910,16.772242686299414,16.542215078027127,2.144507447652464,1.9885400452035482,16.96306502178541,16.963065021785415,2.0696218034118066,2.0468451865622517,3.3293661556123677,3.2081229011942525
911,16.74847162437563,16.518354314280632,2.122018098274265,1.9794107663936602,16.95532797846432,16.95532797846432,2.0686778258033534,2.045911597623011,3.267362324370054,2.9578884259569884
912,16.761683393415954,16.51718218515761,2.117288167181117,1.984375867748488,16.946861752186066,16.946861752186066,2.0676448823774107,2.0448900219535338,3.716995619068364,3.3180782203511168
913,16.753366872019303,16.508807637665086,2.1072998521294397,1.9813604173599217,16.937668431865298,16.937668431865298,2.0665232279973096,2.0437807116123357,3.4622206598411505,3.202250522317874
914,16.720512912407084,16.509677450671163,2.104730271288898,1.96933937069123,16.92775028581624,16.92775028581624,2.0653131394144877,2.042583940305142,3.1669796437563016,3.352215379729094
915,16.700658239723918,16.502354750953746,2.0963109624599228,1.96240359403558,16.917109761193032,16.917109761193032,2.0640149152001914,2.041300003317366,3.321350445735081,3.225520632389464
916,16.666588497135816,16.499826267252836,2.091959135060131,1.9503584305477453,16.905749483385897,16.905749483385897,2.0626288756718245,2.0399292174412476,3.14911079298505,3.3053496410880387
917,16.642895259339223,16.49112006904268,2.0833261485557553,1.9424320933152417,16.893672255373396,16.893672255373396,2.061155362813898,2.03847192089769,3.2720214872803672,3.210612015465918
918,16.63213083168222,16.485392425132098,2.077310164003018,1.9395248147929145,16.88088105703083,16.88088105703083,2.059594740193661,2.0369284732528077,3.4278936097358086,3.2593488486147932
919,16.610443069612085,16.465227358058776,2.0607448323079383,1.932740787030859,16.86737904439499,16.86737904439499,2.057947392871396,2.035299255329215,3.2993068852487215,3.029686163534836
920,16.589190863448874,16.447313297301637,2.0464974727314797,1.9264208700508192,16.85316954888546,16.85316954888546,2.0562137273054004,2.0335846691120527,3.3082190367886746,3.0655356770830684
921,16.56968462770962,16.429570684907024,2.032921455666923,1.9210215543726632,16.838256076482637,16.838256076482637,2.054394171251714,2.031785137649818,3.332375282398768,3.068154248508351
922,16.551046180771216,16.42511397055346,2.0298242170330463,1.9161179254797323,16.822642306862676,16.822642306862676,2.052489173658565,2.0299011049499684,3.343557665155517,3.2802866065568415
923,16.54823050764841,16.42974598314758,2.0336783166028227,1.9171412288668659,16.806332092489605,16.806332092489605,2.0504992045556065,2.027933035869385,3.5316519452228707,3.425868757272214
924,16.534491447236764,16.4313918416555,2.03519808879808,1.9140160410723042,16.789329457664753,16.789329457664753,2.048424754937935,2.025881415999659,3.3977988642937245,3.3792968783500603
925,16.517309296071964,16.448447853676804,2.0483218018488962,1.9095196310780085,16.77163859753386,16.77163859753386,2.046266336644957,2.0237467515473018,3.3503916769080395,3.6278153727395694
926,16.46882510875391,16.435359336122005,2.038653200620076,1.8933861708102184,16.753263877051946,16.753263877051946,2.0440244822340867,2.0215295692088184,2.9681655766672876,3.1529158791502243
927,16.461860252468416,16.420616718666345,2.0281954890142035,1.8930618997328754,16.734209829906337,16.734209829906337,2.0416997448493563,2.0192304160407786,3.4670540537224044,3.1281536265549583
928,16.425935378416565,16.392044489491713,2.00777433141259,1.8821571250338565,16.71448115739806,16.714481157398062,2.039292698084925,2.0168498593248203,3.122954370350249,2.9072025813648334
929,16.38450040659289,16.3624339682433,1.9874112378914868,1.8696252476617305,16.69408272728185,16.69408272728185,2.03680393584357,2.014388486427696,3.0600360256637007,2.891527430005377
930,16.353250750863467,16.34303247319887,1.9755146798230236,1.8612650774304311,16.673019572565106,16.673019572565103,2.0342340721901295,2.011846904656336,3.184023090633297,3.0550462100069
931,16.32307296716583,16.31293970622962,1.956091747671137,1.8536136539483727,16.651296890266078,16.651296890266078,2.0315837412000106,2.009225741108009,3.1993123458714288,2.8846747656659004
932,16.29421762203619,16.287145602502516,1.9405962471874016,1.8467766849198504,16.62892004013159,16.62892004013159,2.0288535968027257,2.006525642515603,3.2186795069197767,2.9521070740661792
933,16.263752570544494,16.274278911618783,1.9353777713137776,1.8395413510473966,16.605894543314577,16.605894543314577,2.0260443126205523,2.0037472750880436,3.1993751760524956,3.1581629667288142
934,16.217342013123318,16.25437084398248,1.9252084826969096,1.8265373690277218,16.582226081011832,16.582226081011836,2.0231565818023265,2.000891324345918,3.005147098203166,3.0482063630005647
935,16.182534796401303,16.23279674416354,1.914279802658016,1.8181443811348277,16.557920493062277,16.557920493062277,2.020191116852416,1.9979584949523361,3.1428579803910055,3.023413905292582
936,16.131339835526152,16.210945348836628,1.9036681128972932,1.803876742017541,16.532983776506047,16.53298377650605,2.0171486494549278,1.9949495105390687,2.944043279638802,3.0209038687620793
937,16.09631159674011,16.18163780477228,1.8879684543366033,1.7959719461269947,16.507422084104814,16.507422084104814,2.0140299302931624,1.991865113527995,3.137448073993822,2.9033791494761654
938,16.061965978864222,16.166633847199584,1.8835820079743597,1.788520037322703,16.48124172282369,16.481241722823686,2.010835728864409,1.988706064947925,3.1447160923586317,3.1312387502224484
