Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
439,15.79493980956539,15.24420065962563,2.252140208478556,2.0598746086011315,15.725015756129835,15.725015756129833,1.9185704603551075,1.8974561948393813,3.606178709061213,3.576237575469116
440,15.82296665949901,15.259640998866994,2.243974483307164,2.0614416935796096,15.763355756877418,15.763355756877418,1.923248229460403,1.9020824841262638,3.6781546613529574,3.348251012099197
441,15.845234445018903,15.287331023335385,2.2454207890811317,2.0610133361633496,15.801260675977652,15.801260675977653,1.9278729153249954,1.9066562743645075,3.614733755167469,3.5464929036583785
442,15.888474505009247,15.335416553776469,2.262280141254686,2.068397543655395,15.838721160958931,15.838721160958933,1.9324433768768479,1.9111764370398112,3.868061193113189,3.875753618048774
443,15.91142255641963,15.371466164477004,2.2697650293018463,2.068080522473845,15.875727969007114,15.875727969007112,1.9369584864229594,1.915641856869671,3.62446638775568,3.689349492721575
444,15.957872943423157,15.407418664338412,2.2770902597009353,2.0765444568162166,15.91227196924607,15.912271969246067,1.941417129927614,1.9200514320785589,3.9093326944843123,3.6917808020869285
445,15.983360073508086,15.429788979795214,2.2741160919466727,2.0771827528626097,15.94834414499055,15.948344144990552,1.9458182072872445,1.9244040746697746,3.662639366502555,3.4782376995343602
446,16.001654240109453,15.448763606732042,2.268879082204682,2.0753134516023417,15.983935595970955,15.983935595970957,1.9501606326018606,1.9286987106938938,3.581771142287748,3.4277536307409147
447,16.02867350357111,15.4897398873284,2.2805172465001373,2.076794785416797,16.019037540529318,16.019037540529315,1.9544433344429968,1.9329342805137346,3.688935384404653,3.782900303125013
448,16.061133380698564,15.524476728327395,2.287296746930509,2.0802765877667837,16.053641317786067,16.053641317786063,1.9586652561180604,1.9371097390658234,3.7551940990964376,3.6885225828680768
