Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
93,12.006906478155129,15.395819789842475,2.7852496332603427,1.001301313935731,12.0,16.0,2.59706907632719,0.978042187132046,2.70593723474927,3.809277623539371
94,12.027532146882882,15.405499459581407,2.780938094319681,1.0057416482114518,12.0,16.0,2.59706907632719,0.978042187132046,2.674008879730293,3.825216975057549
95,12.024616938482273,15.409586459070049,2.7726293993509503,1.0014851708655488,12.0,16.0,2.59706907632719,0.978042187132046,2.395512333162489,3.737244996153465
96,12.027921539523179,15.41495519540938,2.765679867548155,0.9997759729573416,12.0,16.0,2.59706907632719,0.978042187132046,2.473352501005638,3.7602719880084208
97,12.043460281361451,15.422825463532218,2.7608656189594383,1.0027604960816432,12.0,16.0,2.59706907632719,0.978042187132046,2.624526648360992,3.800744202269084
98,12.02314482138048,15.434795329155234,2.759467002999665,0.9924700365436101,12.0,16.0,2.59706907632719,0.978042187132046,2.194626794969101,3.869928990222978
99,12.021475277280643,15.449862128835179,2.7607342323744892,0.9893697736570064,12.0,16.0,2.59706907632719,0.978042187132046,2.4164907996326637,3.9255921258351925
100,12.01326602409104,15.44377658747625,2.746272019516125,0.9840391424538882,12.0,16.0,2.59706907632719,0.978042187132046,2.339680689196106,3.5922219114809737
101,12.008154933805406,15.448317687385174,2.7403838698006,0.9801419270280889,12.0,16.0,2.59706907632719,0.978042187132046,2.37972577975942,3.764197079786787
102,12.004747531939438,15.457947329187123,2.738661630364055,0.9770451233516076,12.0,16.0,2.59706907632719,0.978042187132046,2.400904979008512,3.848557575776848
103,12.00231288942232,15.476080911536947,2.7435576839232905,0.9743895442140927,12.0,16.0,2.59706907632719,0.978042187132046,2.4113634483508393,3.987988340116919
104,11.970180299559724,15.489498734529612,2.745121599180197,0.9607781230531326,12.0,16.0,2.59706907632719,0.978042187132046,2.0499466709411323,3.9206436720759004
105,11.9525814072322,15.493791614364234,2.7401866810083972,0.9529182988464349,12.0,16.0,2.59706907632719,0.978042187132046,2.2203797334581448,3.783639898471019
106,11.9558506150829,15.506103995880638,2.7416026395420685,0.9530180956865484,12.0,16.0,2.59706907632719,0.978042187132046,2.47036143348211,3.9151106950998957
107,11.96188590788059,15.522484882388579,2.7461085905578435,0.9541212754778824,12.0,16.0,2.59706907632719,0.978042187132046,2.5032846466431415,3.9817819587068675
108,11.96493610046015,15.538249517965228,2.7501077126111424,0.9540578213911127,12.0,16.0,2.59706907632719,0.978042187132046,2.4665825843565874,3.9742019261747115
109,11.956770298962214,15.541824045254032,2.744978849012135,0.9498669017990498,12.0,16.0,2.59706907632719,0.978042187132046,2.331599485498722,3.7830497212363254
110,11.966670312442282,15.547223743692006,2.7414439566708775,0.9525407947123549,12.0,16.0,2.59706907632719,0.978042187132046,2.5505410584173487,3.813291882095845
111,11.966671143923755,15.567058016480937,2.7489111004015925,0.9514749681739066,12.0,16.0,2.59706907632719,0.978042187132046,2.4317756236349735,4.0445997169647825
112,11.960908906368692,15.575108256415225,2.7474707728618672,0.9482790825825441,12.0,16.0,2.59706907632719,0.978042187132046,2.3607746682514774,3.8605895913133716
113,11.966651120844563,15.588015522461143,2.74982595100669,0.9494321418735003,12.0,16.0,2.59706907632719,0.978042187132046,2.4987748000620633,3.9402300116576487
114,11.966464029920518,15.611290865174285,2.7600054930848628,0.9482985216737542,12.0,16.0,2.59706907632719,0.978042187132046,2.4255304083023974,4.1081727867444116
115,11.98417654260897,15.613101409646633,2.7537922150360052,0.9538168196867896,12.0,16.0,2.59706907632719,0.978042187132046,2.6414754937720244,3.767005746539751
116,11.986680549690668,15.635139196177128,2.7629493278018913,0.9535680841446846,12.0,16.0,2.59706907632719,0.978042187132046,2.4601330559475882,4.08924858935335
117,11.97949514707457,15.645673649743042,2.763368653256872,0.9496950690563971,12.0,16.0,2.59706907632719,0.978042187132046,2.341355614258497,3.910032687217447
118,11.983514796216033,15.663632491084098,2.769495638986091,0.9500433715071285,12.0,16.0,2.59706907632719,0.978042187132046,2.4743078803215113,4.031618340980154
119,11.979839077071539,15.687130451877936,2.779758520312977,0.9474488800673959,12.0,16.0,2.59706907632719,0.978042187132046,2.3785745357574006,4.12382529581358
120,12.00177551285858,15.702144654539977,2.78340255342845,0.9543389759491455,12.0,16.0,2.59706907632719,0.978042187132046,2.685210299717032,3.990403903504615
121,12.006547192610618,15.715355754992071,2.7855714319623854,0.9546912237323731,12.0,16.0,2.59706907632719,0.978042187132046,2.480450641274642,3.9616213613176776
122,12.009359099412588,15.715945267513131,2.778263218263661,0.9543641115276276,12.0,16.0,2.59706907632719,0.978042187132046,2.4587026595447448,3.7617661101101985
123,12.03019443733152,15.727326041380033,2.7792338088014743,0.9607835711120883,12.0,16.0,2.59706907632719,0.978042187132046,2.6787739791350216,3.932542587563093
124,12.03514307358535,15.732548692874847,2.775517866688816,0.9612042941587635,12.0,16.0,2.59706907632719,0.978042187132046,2.491009967142561,3.833639276795679
125,12.045356422511826,15.727582725091265,2.764248798288998,0.9636819296535227,12.0,16.0,2.59706907632719,0.978042187132046,2.5587731172801647,3.6705178661245683
126,12.065189925279716,15.738662374863859,2.76526881831659,0.9697504727171044,12.0,16.0,2.59706907632719,0.978042187132046,2.679309683979991,3.9237149201787798
127,12.054082944468412,15.73844270981435,2.75782270893248,0.9642733837478781,12.0,16.0,2.59706907632719,0.978042187132046,2.3098102590832963,3.744525368312654
128,12.054793634691984,15.742137493629027,2.753664659460421,0.9633967917546776,12.0,16.0,2.59706907632719,0.978042187132046,2.453108394833516,3.809138529700583
129,12.062966861798456,15.756552567974477,2.7577274900606907,0.9653243346850683,12.0,16.0,2.59706907632719,0.978042187132046,2.543618804912496,3.980900845305864
130,12.070213524244268,15.770446886117666,2.7613188290477124,0.9668337003719948,12.0,16.0,2.59706907632719,0.978042187132046,2.532432278356563,3.9737522756049017
131,12.070263765199478,15.779289676289388,2.7610865208089064,0.9656394182636149,12.0,16.0,2.59706907632719,0.978042187132046,2.4460198796289587,3.895033872636905
132,12.079335752846264,15.786586211670445,2.7597479230634376,0.9678452738130919,12.0,16.0,2.59706907632719,0.978042187132046,2.555597842269381,3.8713604436979487
133,12.094747417455691,15.785681826688537,2.7522315672170583,0.9724229368006705,12.0,16.0,2.59706907632719,0.978042187132046,2.6359366346251534,3.73913199789072
134,12.09716961461018,15.807791422675683,2.7622224907269723,0.9720826623587985,12.0,16.0,2.59706907632719,0.978042187132046,2.4811013408788285,4.105864881014125
135,12.107423132595015,15.81757111123558,2.762729470261213,0.9746074557142879,12.0,16.0,2.59706907632719,0.978042187132046,2.574286746308092,3.9113822425290525
136,12.102241198108773,15.831223359237988,2.766219647296364,0.9713491456188392,12.0,16.0,2.59706907632719,0.978042187132046,2.3885475842289017,3.9751343778864845
137,12.096143113387642,15.829567514767028,2.758270819964285,0.9678767210077355,12.0,16.0,2.59706907632719,0.978042187132046,2.3773730046472163,3.7345136767916003
138,12.101202131236015,15.836273590183191,2.7569087847328397,0.9686963904070321,12.0,16.0,2.59706907632719,0.978042187132046,2.51317347632135,3.8688731535035195
139,12.10681534297704,15.841558113728537,2.7545435530131184,0.9697424629254319,12.0,16.0,2.59706907632719,0.978042187132046,2.521624272288014,3.8465916469220893
140,12.101839075135768,15.827541003157478,2.7377910697672534,0.9669764662202164,12.0,16.0,2.59706907632719,0.978042187132046,2.398395356206745,3.5391692648633217
